"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"232",2017-11-07 23:47:16,809991,809964,809991,0.03,20.23693949,12058.87214375,9630.82687768,248830.62895186
"233",2017-11-07 23:47:17,809210,809210,809991,5.47663969,19.73693949,12017.87214375,9631.32687768,248872.12895186
"234",2017-11-07 23:47:18,809991,809801,809991,0.60000049,20.68693949,12019.45214424,9652.27687768,248874.86395186
"235",2017-11-07 23:47:19,809682,809682,809991,1.90000024,20.68693949,12016.35214448,9654.46188312,248874.3442509
"236",2017-11-07 23:47:21,809211,809211,809850,4.31100024,9.98,11993.58274451,9527.02848409,248865.2142509
"237",2017-11-07 23:47:22,809011,809011,809850,9.31844091,9.98,11963.58274451,9527.02848409,248895.2142509
"238",2017-11-07 23:47:23,809250,809250,809373,1.18,0.019,11883.23434451,9518.85633517,248882.41606764
"239",2017-11-07 23:47:24,809650,809732,809801,0.76481878,0.24085786,11874.0251655,9459.80992146,248884.18706764
"240",2017-11-07 23:47:26,809211,809211,809732,7.5985,3.4,12051.55210507,9528.32263698,248883.32685642
"241",2017-11-07 23:47:27,809251,809251,809681,0.0346,7.567,12072.09970319,9512.89423714,248882.53499388
"242",2017-11-07 23:47:28,809000,809251,809681,3,7.567,12053.81220432,9425.71739179,248901.86325974
"243",2017-11-07 23:47:29,809680,809251,809650,2.99,0.02,12028.79880585,9432.813891,248903.34408974
"244",2017-11-07 23:47:30,809680,809251,809650,2.99,0.02,12025.22880659,9427.816891,248902.00350366
"245",2017-11-07 23:47:31,809252,809252,809680,0.178,0.6,12054.12120585,9438.99979348,248901.05850366
"246",2017-11-07 23:47:32,808888,808888,809680,1.21910074,0.6,12003.61520595,9410.89285399,248951.50361586
